"ï..Name","Length","EffectiveLength","TPM","NumReads","mgi_symbol","external_gene_name"
"ENSMUSG00000047564",604,455.55,0,0,"Krtap3-1","Krtap3-1"
"ENSMUSG00000047592",2479,2330.5,0,0,"Nxpe5","Nxpe5"
"ENSMUSG00000047594",3058,2909.3,0,0,"Or10ag57","Or10ag57"
"ENSMUSG00000047606",3966,3817.3,0,0,"Ankrd34c","Ankrd34c"
"ENSMUSG00000047619",7114,6965.3,0,0,"Ddi1","Ddi1"
"ENSMUSG00000047626",1721,1571.85,0,0,"Or6c2","Or6c2"
"ENSMUSG00000047636",2117,1968.3,0,0,"Cdcp2","Cdcp2"
"ENSMUSG00000047652",471,323.29,0,0,"Pea15b-ps","Pea15b-ps"
"ENSMUSG00000047655",3762,3612.85,0,0,"Vmn1r74","Vmn1r74"
"ENSMUSG00000047658",2421,2272.3,0,0,"Gal3st3","Gal3st3"
"ENSMUSG00000047667",931,782.39,0,0,"Or8d1","Or8d1"
"ENSMUSG00000047674",2352,2203.3,0,0,"Pdha2","Pdha2"
"ENSMUSG00000047678",2497,2348.3,0,0,"Gpr82","Gpr82"
"ENSMUSG00000047696",3365,3216.63,0,0,"Ccdc144b","Ccdc144b"
"ENSMUSG00000047716",2084,1935.12,0,0,"Or11j4","Or11j4"
"ENSMUSG00000047733",494,345.44,0,0,"Tmem262","Tmem262"
"ENSMUSG00000047751",1227,1078.3,0,0,"Utf1","Utf1"
"ENSMUSG00000047773",2374,2224.98,0,0,"Ankfn1","Ankfn1"
"ENSMUSG00000047794",2710,2561.05,0,0,"Or52l1","Or52l1"
"ENSMUSG00000047799",1899,1750.3,0,0,"Oog4","Oog4"
"ENSMUSG00000047807",2104,1955.3,0,0,"9330154K18Rik","9330154K18Rik"
"ENSMUSG00000047819",3459,3310.3,0,0,"Tigd4","Tigd4"
"ENSMUSG00000047828",1483,1334.93,0,0,"A730018C14Rik","A730018C14Rik"
"ENSMUSG00000047861",2357,2208.3,0,0,"Foxi1","Foxi1"
"ENSMUSG00000047868",1425,1275.82,0,0,"Or6c201","Or6c201"
"ENSMUSG00000047897",572,423.17,0,0,"Ripply2","Ripply2"
"ENSMUSG00000047904",1574,1424.97,0,0,"Sstr2","Sstr2"
"ENSMUSG00000047935",6242,6093.3,0,0,"Sox1ot","Sox1ot"
"ENSMUSG00000047969",1778,1629,0,0,"Or5t5","Or5t5"
"ENSMUSG00000047980",1135,986.3,0,0,"Pate5","Pate5"
"ENSMUSG00000047988",1425,1276.3,0,0,"4933428G20Rik","4933428G20Rik"
"ENSMUSG00000047995",629,480.52,0,0,"Cypt4","Cypt4"
"ENSMUSG00000048001",812,664.08,0,0,"Hes5","Hes5"
"ENSMUSG00000048013",2058,1909.3,0,0,"Krt35","Krt35"
"ENSMUSG00000048015",3345,3196.3,0,0,"Neurod4","Neurod4"
"ENSMUSG00000048031",2037,1888.1,0,0,"Fcrl5","Fcrl5"
"ENSMUSG00000048038",7362,7213.63,0,0,"Ccdc187","Ccdc187"
"ENSMUSG00000048062",972,823.39,0,0,"Fpr-rs4","Fpr-rs4"
"ENSMUSG00000048067",2283,2134.19,0,0,"Or10am5","Or10am5"
"ENSMUSG00000048077",1308,1159.3,0,0,"H1f7","H1f7"
"ENSMUSG00000048080",4337,4188.57,0,0,"Or4k6","Or4k6"
"ENSMUSG00000048101",1555,1405.8,0,0,"Or7a40","Or7a40"
"ENSMUSG00000048108",8967,8818.37,0,0,"Tmem72","Tmem72"
"ENSMUSG00000048153",3374,3224.8,0,0,"Or6e1","Or6e1"
"ENSMUSG00000048155",1052,903.3,0,0,"H2bw2","H2bw2"
"ENSMUSG00000048173",2661,2512.3,0,0,"Or1aa2","Or1aa2"
"ENSMUSG00000048185",425,277.38,0,0,"Rnf7l","Rnf7l"
"ENSMUSG00000048197",1551,1401.84,0,0,"Or5w20","Or5w20"
"ENSMUSG00000048206",823,673.94,0,0,"Dnajb8","Dnajb8"
"ENSMUSG00000048215",691,543.01,0,0,"A630023P12Rik","A630023P12Rik"
"ENSMUSG00000048216",2189,2040.09,0,0,"Gpr85","Gpr85"
"ENSMUSG00000048226",2286,2137.35,0,0,"Or4c107","Or4c107"
"ENSMUSG00000048231",1203,1054.34,0,0,"H2-M10.4","H2-M10.4"
"ENSMUSG00000048236",1953,1804.3,0,0,"Ovch2","Ovch2"
"ENSMUSG00000048251",4507,4358.3,0,0,"Bcl11b","Bcl11b"
"ENSMUSG00000048284",930,781.39,0,0,"Tas2r126","Tas2r126"
"ENSMUSG00000048292",2256,2107.66,0,0,"Or10v5","Or10v5"
"ENSMUSG00000048294",815,666.43,0,0,"Krtap4-13","Krtap4-13"
"ENSMUSG00000048299",1896,1747.3,0,0,"Or10n1","Or10n1"
"ENSMUSG00000048304",4090,3940.8,0,0,"Slitrk3","Slitrk3"
"ENSMUSG00000048312",2852,2703.3,0,0,"Gm4884","Gm4884"
"ENSMUSG00000048316",327,181.81,0,0,"Gm9823","Gm9823"
"ENSMUSG00000048356",1509,1360.63,0,0,"Or1s2","Or1s2"
"ENSMUSG00000048377",2657,2508.3,0,0,"Foxi2","Foxi2"
"ENSMUSG00000048378",1982,1832.85,0,0,"Or2o1","Or2o1"
"ENSMUSG00000048385",3929,3780.3,0,0,"Scrt1","Scrt1"
"ENSMUSG00000048391",5226,5076.97,0,0,"Or7g25","Or7g25"
"ENSMUSG00000048398",1124,975.37,0,0,"Gm5065","Gm5065"
"ENSMUSG00000048400",1217,1069.5,0,0,"Prss54","Prss54"
"ENSMUSG00000048402",1567,1418.69,0,0,"Gli2","Gli2"
"ENSMUSG00000048411",2887,2738.3,0,0,"Gm597","Gm597"
"ENSMUSG00000048424",2224,2075.17,0,0,"Ranbp3l","Ranbp3l"
"ENSMUSG00000048425",2222,2073.55,0,0,"Or52x1","Or52x1"
"ENSMUSG00000048456",3331,3182.32,0,0,"Or5b12","Or5b12"
"ENSMUSG00000048469",951,802.39,0,0,"Or51f23","Or51f23"
"ENSMUSG00000048483",1645,1496.74,0,0,"Zdhhc22","Zdhhc22"
"ENSMUSG00000048484",827,678.43,0,0,"Gm7461","Gm7461"
"ENSMUSG00000048500",345,199.03,0,0,"Defb15","Defb15"
"ENSMUSG00000048501",1190,1041.3,0,0,"Or8g24","Or8g24"
"ENSMUSG00000048516",2489,2340.3,0,0,"Adam26a","Adam26a"
"ENSMUSG00000048528",3264,3115.3,0,0,"Nkx1-2","Nkx1-2"
"ENSMUSG00000048540",3450,3301.63,0,0,"Nhlh2","Nhlh2"
"ENSMUSG00000048559",382,235.04,0,0,"4930555K19Rik","4930555K19Rik"
"ENSMUSG00000048573",668,518.99,0,0,"Cypt3","Cypt3"
"ENSMUSG00000048602",2868,2719.63,0,0,"Morc2b","Morc2b"
"ENSMUSG00000048617",1704,1555.3,0,0,"Rtbdn","Rtbdn"
"ENSMUSG00000048620",3914,3764.85,0,0,"Or6z3","Or6z3"
"ENSMUSG00000048626",2400,2251.3,0,0,"Klf17","Klf17"
"ENSMUSG00000048628",918,769.56,0,0,"4930542C16Rik","4930542C16Rik"
"ENSMUSG00000048643",166,46.61,0,0,"Krtap19-9a","Krtap19-9a"
"ENSMUSG00000048686",746,597.45,0,0,"Hmgb4","Hmgb4"
"ENSMUSG00000048693",1717,1567.85,0,0,"Or2a51","Or2a51"
"ENSMUSG00000048697",3644,3495.3,0,0,"Vmn1r26","Vmn1r26"
"ENSMUSG00000048699",2534,2385.3,0,0,"Krt90","Krt90"
"ENSMUSG00000048721",2290,2141.3,0,0,"Fndc9","Fndc9"
"ENSMUSG00000048745",3239,3090.63,0,0,"Or6c33","Or6c33"
"ENSMUSG00000048766",1339,1190.82,0,0,"Skint10","Skint10"
"ENSMUSG00000048775",1427,1278.3,0,0,"Serpinb13","Serpinb13"
"ENSMUSG00000048794",1239,1092.99,0,0,"Cfap100","Cfap100"
"ENSMUSG00000048810",1159,1010.33,0,0,"Or5ac20","Or5ac20"
"ENSMUSG00000048814",4396,4246.97,0,0,"Lonrf2","Lonrf2"
"ENSMUSG00000048824",506,357.82,0,0,"Gm568","Gm568"
"ENSMUSG00000048830",1028,879.3,0,0,"2310057N15Rik","2310057N15Rik"
"ENSMUSG00000048834",1933,1784.53,0,0,"Vstm2a","Vstm2a"
"ENSMUSG00000048904",1686,1537.3,0,0,"Neurog1","Neurog1"
"ENSMUSG00000048916",1848,1699.3,0,0,"Gm5540","Gm5540"
"ENSMUSG00000048919",1403,1254.3,0,0,"Or2aa1","Or2aa1"
"ENSMUSG00000048933",1334,1184.8,0,0,"Or4n5","Or4n5"
"ENSMUSG00000048938",1720,1571.1,0,0,"Nr1h5","Nr1h5"
"ENSMUSG00000048939",3422,3273.09,0,0,"Atp13a5","Atp13a5"
"ENSMUSG00000048981",1581,1432.3,0,0,"Krt31","Krt31"
"ENSMUSG00000048982",1612,1463.3,0,0,"Gphb5","Gphb5"
"ENSMUSG00000048994",553,404.66,0,0,"H2al3","H2al3"
"ENSMUSG00000048996",2066,1917.55,0,0,"Or1f12","Or1f12"
"ENSMUSG00000049008",1339,1190.68,0,0,"BB014433","BB014433"
"ENSMUSG00000049010",5576,5427.3,0,0,"Or10s1","Or10s1"
"ENSMUSG00000049011",3428,3279.07,0,0,"Or4k5","Or4k5"
"ENSMUSG00000049015",2299,2150.35,0,0,"Or5b113","Or5b113"
"ENSMUSG00000049018",1093,943.84,0,0,"Or5c1","Or5c1"
"ENSMUSG00000049028",2887,2738.17,0,0,"Or7e177","Or7e177"
"ENSMUSG00000049041",3809,3660.66,0,0,"Or1r1","Or1r1"
"ENSMUSG00000049052",1331,1182.3,0,0,"Or6c216","Or6c216"
"ENSMUSG00000049057",1886,1737.3,0,0,"Or4c10b","Or4c10b"
"ENSMUSG00000049062",2129,1980.3,0,0,"Gm9244","Gm9244"
"ENSMUSG00000049073",1498,1348.8,0,0,"Or8d4","Or8d4"
"ENSMUSG00000049094",665,516.29,0,0,"Or7c74","Or7c74"
"ENSMUSG00000049097",2583,2434.3,0,0,"Ankrd34a","Ankrd34a"
"ENSMUSG00000049098",3261,3112.3,0,0,"Or8b3","Or8b3"
"ENSMUSG00000049100",5572,5423.34,0,0,"Pcdh10","Pcdh10"
"ENSMUSG00000049123",2761,2612.19,0,0,"Catsperg2","Catsperg2"
"ENSMUSG00000049128",1922,1773.3,0,0,"Ivl","Ivl"
"ENSMUSG00000049133",13907,13758.3,0,0,"Flg2","Flg2"
"ENSMUSG00000049134",4733,4584.13,0,0,"Nrap","Nrap"
"ENSMUSG00000049148",3032,2882.8,0,0,"Plcxd3","Plcxd3"
"ENSMUSG00000049149",5014,4865,0,0,"Or4c10","Or4c10"
"ENSMUSG00000049160",1073,924.34,0,0,"Tex50","Tex50"
"ENSMUSG00000049168",1381,1232.62,0,0,"Or6b1","Or6b1"
"ENSMUSG00000049173",3436,3287.3,0,0,"Myoz3","Myoz3"
"ENSMUSG00000049202",492,343.88,0,0,"4930515G13Rik","4930515G13Rik"
"ENSMUSG00000049214",1578,1428.8,0,0,"Skint7","Skint7"
"ENSMUSG00000049217",2842,2692.85,0,0,"Or6c3","Or6c3"
"ENSMUSG00000049229",1308,1159.35,0,0,"Or7g26","Or7g26"
"ENSMUSG00000049231",237,100.25,0,0,"Gm12497","Gm12497"
"ENSMUSG00000049249",1683,1538.14,0,0,"Gm5316","Gm5316"
"ENSMUSG00000049252",4071,3922.33,0,0,"Lrp1b","Lrp1b"
"ENSMUSG00000049265",2159,2010.55,0,0,"Kcnk3","Kcnk3"
"ENSMUSG00000049280",2894,2745.05,0,0,"Or10ab5","Or10ab5"
"ENSMUSG00000049314",1196,1047.68,0,0,"Fbxw13","Fbxw13"
"ENSMUSG00000049315",2918,2769.57,0,0,"Or1j19","Or1j19"
"ENSMUSG00000049334",1585,1435.8,0,0,"Or8b43","Or8b43"
"ENSMUSG00000049336",4233,4084.67,0,0,"Tenm2","Tenm2"
"ENSMUSG00000049362",1971,1822.3,0,0,"Or5k1","Or5k1"
"ENSMUSG00000049372",5841,5692.33,0,0,"Or4c31","Or4c31"
"ENSMUSG00000049409",2971,2822.05,0,0,"Prokr1","Prokr1"
"ENSMUSG00000049427",731,582.45,0,0,"Gm9837","Gm9837"
"ENSMUSG00000049456",2675,2526.3,0,0,"Or10j3b","Or10j3b"
"ENSMUSG00000049491",1501,1352,0,0,"Slc36a3","Slc36a3"
"ENSMUSG00000049498",1174,1025.57,0,0,"Or5b24","Or5b24"
"ENSMUSG00000049506",2221,2072.3,0,0,"Sppl2c","Sppl2c"
"ENSMUSG00000049528",1727,1577.85,0,0,"Or6n1","Or6n1"
"ENSMUSG00000049530",944,795.39,0,0,"Clrn2","Clrn2"
"ENSMUSG00000049537",1496,1346.91,0,0,"Tecrl","Tecrl"
"ENSMUSG00000049548",2110,1961.3,0,0,"Krt82","Krt82"
"ENSMUSG00000049556",1776,1628.33,0,0,"Lingo1","Lingo1"
"ENSMUSG00000049560",690,541.48,0,0,"Defb20","Defb20"
"ENSMUSG00000049561",5023,4874.3,0,0,"Or10c1","Or10c1"
"ENSMUSG00000049573",1968,1818.8,0,0,"Or6c68","Or6c68"
"ENSMUSG00000049593",706,557.46,0,0,"Lce1h","Lce1h"
"ENSMUSG00000049604",2206,2057.3,0,0,"Hoxb13","Hoxb13"
"ENSMUSG00000049605",2690,2540.84,0,0,"Or10j2","Or10j2"
"ENSMUSG00000049612",2228,2079.3,0,0,"Omg","Omg"
"ENSMUSG00000049618",2011,1861.85,0,0,"Or12d13","Or12d13"
"ENSMUSG00000049620",1106,957.67,0,0,"Prss33","Prss33"
"ENSMUSG00000049641",1308,1159.34,0,0,"Vgll2","Vgll2"
"ENSMUSG00000049648",3404,3255.63,0,0,"Or13c3","Or13c3"
"ENSMUSG00000049653",1635,1485.8,0,0,"Spatc1","Spatc1"
"ENSMUSG00000049674",2757,2608,0,0,"Or10a2","Or10a2"
"ENSMUSG00000049685",1184,1035.63,0,0,"Cyp2g1","Cyp2g1"
"ENSMUSG00000049691",1718,1569.3,0,0,"Nkx3-2","Nkx3-2"
"ENSMUSG00000049692",1291,1142.3,0,0,"Tmem239","Tmem239"
"ENSMUSG00000049694",1051,902.35,0,0,"BC048671","BC048671"
"ENSMUSG00000049699",1155,1006.3,0,0,"Ucn2","Ucn2"
"ENSMUSG00000049708",1101,951.8,0,0,"Or8g19","Or8g19"
"ENSMUSG00000049737",1873,1724.34,0,0,"Or2w6","Or2w6"
"ENSMUSG00000049740",1191,1042.3,0,0,"5330417H12Rik","5330417H12Rik"
"ENSMUSG00000049741",1245,1096.3,0,0,"Rxfp4","Rxfp4"
"ENSMUSG00000049758",3213,3064.3,0,0,"Or4f62","Or4f62"
"ENSMUSG00000049761",612,463.6,0,0,"Pmis2","Pmis2"
"ENSMUSG00000049796",1320,1171.3,0,0,"Crh","Crh"
"ENSMUSG00000049797",2830,2681.35,0,0,"Or51a10","Or51a10"
"ENSMUSG00000049806",2560,2410.85,0,0,"Or9s18","Or9s18"
"ENSMUSG00000049809",759,610.45,0,0,"Krtap9-3","Krtap9-3"
"ENSMUSG00000049815",1606,1457.3,0,0,"4921511C20Rik","4921511C20Rik"
"ENSMUSG00000049843",1435,1285.8,0,0,"Or5t17","Or5t17"
"ENSMUSG00000049864",2483,2333.84,0,0,"Or8c10","Or8c10"
"ENSMUSG00000049894",2731,2582.35,0,0,"Or6c65","Or6c65"
"ENSMUSG00000049897",1285,1136.49,0,0,"Stkld1","Stkld1"
"ENSMUSG00000049902",2053,1903.84,0,0,"4921517D22Rik","4921517D22Rik"
"ENSMUSG00000049908",6940,6791.3,0,0,"Gja8","Gja8"
"ENSMUSG00000049916",773,624.27,0,0,"2610318N02Rik","2610318N02Rik"
"ENSMUSG00000049926",3104,2955.63,0,0,"Or8b54","Or8b54"
"ENSMUSG00000049946",1110,961.42,0,0,"BC030500","BC030500"
"ENSMUSG00000049972",1372,1223.3,0,0,"Skint9","Skint9"
"ENSMUSG00000050015",1682,1533.66,0,0,"Or1j4","Or1j4"
"ENSMUSG00000050023",1886,1737.35,0,0,"Or5d46","Or5d46"
"ENSMUSG00000050028",1663,1514.3,0,0,"Or11h6","Or11h6"
"ENSMUSG00000050030",4506,4357.12,0,0,"Or4k1","Or4k1"
"ENSMUSG00000050058",410,262.54,0,0,"Prm3","Prm3"
"ENSMUSG00000050066",1833,1683.8,0,0,"A130023I24Rik","A130023I24Rik"
"ENSMUSG00000050085",1797,1648.05,0,0,"Or52a33","Or52a33"
"ENSMUSG00000050092",784,635.44,0,0,"Sprr2b","Sprr2b"
"ENSMUSG00000050100",2324,2175.3,0,0,"Hmx2","Hmx2"
"ENSMUSG00000050102",3095,2946.44,0,0,"Vmn1r235","Vmn1r235"
"ENSMUSG00000050114",2885,2736.3,0,0,"Prdx6b","Prdx6b"
"ENSMUSG00000050121",2317,2167.8,0,0,"Opalin","Opalin"
"ENSMUSG00000050122",1796,1647.9,0,0,"Vwa3b","Vwa3b"
"ENSMUSG00000050128",2838,2689.35,0,0,"Or5m10","Or5m10"
"ENSMUSG00000050134",2709,2560.33,0,0,"Or6n2","Or6n2"
"ENSMUSG00000050141",1150,1000.88,0,0,"Fam205c","Fam205c"
"ENSMUSG00000050158",1314,1165.3,0,0,"Or2m13","Or2m13"
"ENSMUSG00000050179",858,718.11,0,0,"A930002I21Rik","A930002I21Rik"
"ENSMUSG00000050190",2326,2177.3,0,0,"Adam34l","Adam34l"
"ENSMUSG00000050197",876,727.4,0,0,"Rhox13","Rhox13"
"ENSMUSG00000050198",3129,2980,0,0,"Or6c38","Or6c38"
"ENSMUSG00000050201",1309,1161.97,0,0,"Otop2","Otop2"
"ENSMUSG00000050215",2568,2419.3,0,0,"Or13e8","Or13e8"
"ENSMUSG00000050217",1762,1612.8,0,0,"Lgsn","Lgsn"
"ENSMUSG00000050224",892,743.4,0,0,"Krtap13","Krtap13"
"ENSMUSG00000050232",1731,1582.3,0,0,"Cxcr3","Cxcr3"
"ENSMUSG00000050239",1575,1426.3,0,0,"Krtap24-1","Krtap24-1"
"ENSMUSG00000050251",1820,1671.3,0,0,"Or6c76","Or6c76"
"ENSMUSG00000050266",1732,1582.97,0,0,"Or52b1","Or52b1"
"ENSMUSG00000050272",5238,5088.8,0,0,"Dscam","Dscam"
"ENSMUSG00000050281",2152,2003.3,0,0,"Or51l4","Or51l4"
"ENSMUSG00000050321",3088,2939.67,0,0,"Neto1","Neto1"
"ENSMUSG00000050328",1031,882.3,0,0,"Hoxc12","Hoxc12"
"ENSMUSG00000050334",1480,1331.25,0,0,"C130071C03Rik","C130071C03Rik"
"ENSMUSG00000050343",2636,2487.35,0,0,"Or1ad6","Or1ad6"
"ENSMUSG00000050366",3051,2902.3,0,0,"Or6b13","Or6b13"
"ENSMUSG00000050377",2394,2244.85,0,0,"Il31ra","Il31ra"
"ENSMUSG00000050383",1249,1100.3,0,0,"Svs3b","Svs3b"
"ENSMUSG00000050425",2077,1928.3,0,0,"Mrgprb2","Mrgprb2"
"ENSMUSG00000050439",2173,2024.3,0,0,"Enthd1","Enthd1"
"ENSMUSG00000050445",1950,1801.3,0,0,"Cyp8b1","Cyp8b1"
"ENSMUSG00000050473",2630,2481.3,0,0,"Slc35d3","Slc35d3"
"ENSMUSG00000050478",1550,1401.66,0,0,"Or6c214","Or6c214"
"ENSMUSG00000050504",3359,3210.66,0,0,"Or5bh3","Or5bh3"
"ENSMUSG00000050505",4302,4152.8,0,0,"Pcdh20","Pcdh20"
"ENSMUSG00000050511",4021,3872.3,0,0,"Oprd1","Oprd1"
"ENSMUSG00000050520",2356,2207.3,0,0,"Cldn8","Cldn8"
"ENSMUSG00000050526",1768,1619.3,0,0,"Mgat4f","Mgat4f"
"ENSMUSG00000050534",1935,1786.3,0,0,"Htr5b","Htr5b"
"ENSMUSG00000050541",2797,2648.55,0,0,"Adra1b","Adra1b"
"ENSMUSG00000050553",1880,1731.3,0,0,"Gk2","Gk2"
"ENSMUSG00000050558",3319,3171.25,0,0,"Prokr2","Prokr2"
"ENSMUSG00000050577",2870,2720.8,0,0,"Or8u3-ps","Or8u3-ps"
"ENSMUSG00000050587",2669,2520.87,0,0,"Lrrc4c","Lrrc4c"
"ENSMUSG00000050600",9807,9658.3,0,0,"Zfp831","Zfp831"
"ENSMUSG00000050603",942,793.39,0,0,"Or8k16","Or8k16"
"ENSMUSG00000050613",2477,2327.8,0,0,"Or14j1","Or14j1"
"ENSMUSG00000050625",1819,1670.3,0,0,"Ccdc121rt1","Ccdc121rt1"
"ENSMUSG00000050641",626,477.06,0,0,"BC048562","BC048562"
"ENSMUSG00000050645",394,246.79,0,0,"Defb19","Defb19"
"ENSMUSG00000050650",1088,939.3,0,0,"Mrgpra1","Mrgpra1"
"ENSMUSG00000050654",4112,3963.3,0,0,"Or6d15","Or6d15"
"ENSMUSG00000050663",3615,3466.3,0,0,"Trhde","Trhde"
"ENSMUSG00000050675",2595,2446.3,0,0,"Gp1ba","Gp1ba"
"ENSMUSG00000050704",794,645.44,0,0,"2310061N02Rik","2310061N02Rik"
"ENSMUSG00000050742",1944,1794.8,0,0,"Or2m12","Or2m12"
"ENSMUSG00000050751",1996,1847.03,0,0,"Pgbd5","Pgbd5"
"ENSMUSG00000050756",323,177.99,0,0,"Defb6","Defb6"
"ENSMUSG00000050763",2274,2125,0,0,"Or2t26","Or2t26"
"ENSMUSG00000050765",2306,2156.8,0,0,"Gm5084","Gm5084"
"ENSMUSG00000050766",708,559.69,0,0,"Ear14","Ear14"
"ENSMUSG00000050772",1690,1540.84,0,0,"Or10ag58","Or10ag58"
"ENSMUSG00000050776",2115,1965.82,0,0,"Or4f47","Or4f47"
"ENSMUSG00000050783",2579,2430.3,0,0,"Htr1f","Htr1f"
"ENSMUSG00000050788",1887,1737.8,0,0,"Or10z1","Or10z1"
"ENSMUSG00000050799",384,237,0,0,"H2bc1","H2bc1"
"ENSMUSG00000050803",1077,928.3,0,0,"Or7e173","Or7e173"
"ENSMUSG00000050810",1865,1716.3,0,0,"Oog3","Oog3"
"ENSMUSG00000050813",2000,1850.96,0,0,"Or2av9","Or2av9"
"ENSMUSG00000050815",1766,1616.97,0,0,"Or5a3","Or5a3"
"ENSMUSG00000050818",1985,1836.3,0,0,"Or2t48","Or2t48"
"ENSMUSG00000050824",2620,2470.8,0,0,"Sstr5","Sstr5"
"ENSMUSG00000050840",4012,3863.3,0,0,"Cdh20","Cdh20"
"ENSMUSG00000050853",2762,2613.66,0,0,"Or10d3","Or10d3"
"ENSMUSG00000050865",1580,1431.32,0,0,"Or10q1","Or10q1"
"ENSMUSG00000050870",1123,974.3,0,0,"Mrgprb8","Mrgprb8"
"ENSMUSG00000050896",1039,890.09,0,0,"Rtn4rl2","Rtn4rl2"
"ENSMUSG00000050901",1465,1316.3,0,0,"Mtnr1b","Mtnr1b"
"ENSMUSG00000050917",1713,1564.54,0,0,"Fgf4","Fgf4"
"ENSMUSG00000050933",1840,1691.33,0,0,"Vmn1r231","Vmn1r231"
"ENSMUSG00000050936",1511,1362.3,0,0,"Gm42743","Gm42743"
"ENSMUSG00000050961",1461,1312.3,0,0,"AY358078","AY358078"
"ENSMUSG00000050963",5181,5032.3,0,0,"Kcns2","Kcns2"
"ENSMUSG00000050974",599,450.56,0,0,"Gm9847","Gm9847"
"ENSMUSG00000050978",405,257.61,0,0,"Gm5215","Gm5215"
"ENSMUSG00000050982",3033,2884.3,0,0,"Apol10a","Apol10a"
"ENSMUSG00000050996",1182,1032.97,0,0,"Cetn1","Cetn1"
"ENSMUSG00000051002",259,119.23,0,0,"Gm9848","Gm9848"
"ENSMUSG00000051003",4038,3888.85,0,0,"Or1f19","Or1f19"
"ENSMUSG00000051038",811,662.43,0,0,"Rhox11","Rhox11"
"ENSMUSG00000051046",2056,1907.3,0,0,"Or6d14","Or6d14"
"ENSMUSG00000051050",1688,1539.87,0,0,"Spink14","Spink14"
"ENSMUSG00000051051",3344,3195.13,0,0,"Or6f2","Or6f2"
"ENSMUSG00000051054",1464,1316.05,0,0,"1700014D04Rik","1700014D04Rik"
"ENSMUSG00000051056",1987,1838.3,0,0,"Gja10","Gja10"
"ENSMUSG00000051062",1503,1354.3,0,0,"Fbll1","Fbll1"
"ENSMUSG00000051067",1855,1710.09,0,0,"Lingo3","Lingo3"
"ENSMUSG00000051079",1528,1378.8,0,0,"Rgs13","Rgs13"
"ENSMUSG00000051081",3012,2863.3,0,0,"Gm4847","Gm4847"
"ENSMUSG00000051095",2790,2640.8,0,0,"Or6x1","Or6x1"
"ENSMUSG00000051136",4433,4284.3,0,0,"Ghsr","Ghsr"
"ENSMUSG00000051153",964,815.39,0,0,"Tas2r105","Tas2r105"
"ENSMUSG00000051156",1573,1424.48,0,0,"Or10q1b","Or10q1b"
"ENSMUSG00000051160",2403,2254.35,0,0,"Or7g33","Or7g33"
"ENSMUSG00000051172",1215,1065.85,0,0,"Or52e15","Or52e15"
"ENSMUSG00000051180",4766,4617.3,0,0,"Or6ae1","Or6ae1"
"ENSMUSG00000051182",1564,1415.07,0,0,"Or52ac1","Or52ac1"
"ENSMUSG00000051190",1993,1844.34,0,0,"Or7c70","Or7c70"
"ENSMUSG00000051198",752,604.78,0,0,"4930548G14Rik","4930548G14Rik"
"ENSMUSG00000051200",1480,1330.85,0,0,"Or5e1","Or5e1"
"ENSMUSG00000051207",3144,2995.3,0,0,"Mrgprd","Mrgprd"
"ENSMUSG00000051209",2269,2120.3,0,0,"Gpr119","Gpr119"
"ENSMUSG00000051251",2464,2315.3,0,0,"Nhlh1","Nhlh1"
"ENSMUSG00000051258",3045,2896.3,0,0,"Or2w4","Or2w4"
"ENSMUSG00000051276",1435,1286.3,0,0,"Actrt2","Actrt2"
"ENSMUSG00000051295",3406,3257.3,0,0,"9630028B13Rik","9630028B13Rik"
"ENSMUSG00000051297",706,557.46,0,0,"2410124H12Rik","2410124H12Rik"
"ENSMUSG00000051313",2097,1947.9,0,0,"Or4c127","Or4c127"
"ENSMUSG00000051314",1227,1078.08,0,0,"Ffar2","Ffar2"
"ENSMUSG00000051340",3677,3528.3,0,0,"Or51a24","Or51a24"
"ENSMUSG00000051354",1870,1721.57,0,0,"Samd3","Samd3"
"ENSMUSG00000051361",901,752.05,0,0,"6030498E09Rik","6030498E09Rik"
"ENSMUSG00000051362",960,811.39,0,0,"Or52e2","Or52e2"
"ENSMUSG00000051378",1854,1706.17,0,0,"Kif18b","Kif18b"
"ENSMUSG00000051392",2507,2358.34,0,0,"Or13l2","Or13l2"
"ENSMUSG00000051401",975,826.57,0,0,"Kctd16","Kctd16"
"ENSMUSG00000051414",1778,1629.34,0,0,"Or7g17","Or7g17"
"ENSMUSG00000051424",2050,1901.35,0,0,"Or4p22","Or4p22"
"ENSMUSG00000051437",2298,2149.3,0,0,"Ubqlnl","Ubqlnl"
"ENSMUSG00000051452",1239,1090.3,0,0,"Gm11437","Gm11437"
"ENSMUSG00000051455",2315,2166.7,0,0,"Meioc","Meioc"
"ENSMUSG00000051456",781,632.44,0,0,"Hspb3","Hspb3"
"ENSMUSG00000051481",935,786.39,0,0,"Krtap31-2","Krtap31-2"
"ENSMUSG00000051486",4419,4270.3,0,0,"Pcdhb11","Pcdhb11"
"ENSMUSG00000051490",1962,1813.3,0,0,"Foxd4","Foxd4"
"ENSMUSG00000051493",2321,2171.8,0,0,"Or8d6","Or8d6"
"ENSMUSG00000051503",2233,2084.3,0,0,"Ccdc121rt3","Ccdc121rt3"
"ENSMUSG00000051509",2741,2591.84,0,0,"Or6p1","Or6p1"
"ENSMUSG00000051515",2003,1854.3,0,0,"Fam181b","Fam181b"
"ENSMUSG00000051528",1295,1146.35,0,0,"Or6k4","Or6k4"
"ENSMUSG00000051548",744,595.45,0,0,"Gm6365","Gm6365"
